Player Id,Age,Nationality,Over All Draft,Last Name,First Name,Position,Team,GP,Goals,Assists,Points,PlusMinus,PIM,GWG,Status,Salary
8476525,25,CAN,151,Miller,Colin,D,BOS,61,6,7,13,0,55,0,RFA,900000
8470778,33,USA,186,Miller,Drew,LW/RW,DET,55,5,2,7,-12,18,1,UFA,1025000
8476468,24,USA,15,Miller,J.T.,LW/RW/C,NYR,82,22,34,56,17,21,6,RFA,2750000
8476191,30,USA,,Miller,Kevan,D,BOS,58,3,10,13,1,50,1,UFA,2500000
8475291,26,CAN,175,Mitchell,Garrett,RW,WSH,1,0,0,0,0,0,0,UFA,600000
8470750,32,CAN,158,Mitchell,John,C,COL,65,3,4,7,-12,45,1,UFA,1900000
8471338,32,CAN,126,Mitchell,Torrey,C/RW,MTL,78,8,9,17,5,38,1,UFA,1300000
8476619,24,CAN,,Mitchell,Zack,RW,MIN,11,0,0,0,-1,0,0,RFA,640000
8479969,23,USA,,Molino,Griffen,C,VAN,5,0,0,0,-2,0,0,RFA,925000
8477497,23,CAN,6,Monahan,Sean,C,CGY,82,27,31,58,-1,20,4,UFA,6500000
8477986,23,CAN,55,Montour,Brandon,D,ANA,27,2,4,6,11,14,0,RFA,925000
8468575,37,CAN,95,Moore,Dominic,C/LW,BOS,82,11,14,25,2,44,1,UFA,900000
8475186,27,USA,21,Moore,John,D,N.J,63,12,10,22,-7,39,1,UFA,1750000
8477502,22,CAN,11,Morin,Samuel,D,PHI,1,0,0,0,0,0,0,RFA,832500
8477504,22,CAN,13,Morrissey,Josh,D,WPG,82,6,14,20,6,38,3,RFA,832500
8476476,25,CAN,23,Morrow,Joe,D,BOS,17,0,1,1,-4,8,0,RFA,800000
8477353,22,USA,121,Motte,Tyler,LW/C,CHI,33,4,3,7,2,14,0,RFA,925000
8470852,34,CAN,263,Moulson,Matt,LW,BUF,81,14,18,32,-4,10,2,UFA,5000000
8477509,22,CHE,18,Mueller,Mirco,D,S.J,4,1,1,2,2,0,0,RFA,832500
8476473,24,USA,20,Murphy,Connor,D,ARI,77,2,15,17,-13,45,1,UFA,2400000
8476465,24,CAN,12,Murphy,Ryan,D,CAR,27,0,2,2,-11,8,0,RFA,750000
8476850,24,CAN,2,Murray,Ryan,D,CBJ,60,2,9,11,3,24,0,RFA,2825000
8474162,28,CAN,141,Muzzin,Jake,D,L.A,82,9,19,28,-21,46,1,UFA,4000000
8474574,27,CAN,12,Myers,Tyler,D,WPG,11,2,3,5,5,13,0,UFA,4000000
8478562,30,CZE,,Nakladal,Jakub,D,CAR,3,0,0,0,-4,0,0,,
8476480,25,RUS,27,Namestnikov,Vladislav,C/LW,T.B,74,10,18,28,-4,31,0,RFA,1900000
8470041,33,CAN,1,Nash,Rick,RW/LW,NYR,67,23,15,38,9,26,3,UFA,8000000
8474062,28,CAN,21,Nash,Riley,C/RW,BOS,81,7,10,17,-1,14,2,UFA,900000
8471707,30,CAN,33,Neal,James,RW/LW,NSH,70,23,18,41,-10,35,5,UFA,5000000
8467493,38,CAN,161,Neil,Chris,RW,OTT,53,1,3,4,-11,63,0,UFA,1500000
8475754,26,USA,30,Nelson,Brock,C/LW,NYI,81,20,25,45,-6,36,4,RFA,2500000
8479268,25,USA,,Nelson,Casey,D,BUF,11,0,0,0,-3,4,0,RFA,650000
8475747,25,SWE,41,Nemeth,Patrik,D,DAL,40,0,3,3,-4,14,0,RFA,900000
8474604,27,USA,40,Ness,Aaron,D,WSH,2,0,0,0,-1,0,0,UFA,575000
8476300,24,RUS,148,Nesterov,Nikita,D,MTL/T.B,48,4,13,17,0,24,0,RFA,725000
8475250,26,CZE,75,Nestrasil,Andrej,C/RW/LW,CAR,19,1,4,5,-3,2,0,RFA,950000
8475799,25,CHE,5,Niederreiter,Nino,RW,MIN,82,25,32,57,17,53,3,RFA,3500000
8470144,33,DNK,87,Nielsen,Frans,C,DET,79,17,24,41,-19,18,0,UFA,6000000
8476442,25,USA,47,Nieto,Matt,LW/RW,COL/S.J,59,7,6,13,-12,8,1,RFA,735000
8476922,23,USA,59,Nieves,Cristoval,C/LW,NYR,1,0,0,0,-1,0,0,RFA,742500
8471702,31,USA,28,Niskanen,Matt,D,WSH,78,5,34,39,20,32,2,UFA,5750000
8476474,24,USA,21,Noesen,Stefan,RW,ANA/N.J,44,8,2,10,6,24,0,RFA,600000
8478031,21,CAN,101,Nogier,Nelson,D,WPG,10,0,0,0,-1,5,0,RFA,650000
8475325,28,CAN,186,Nolan,Jordan,C/LW/RW,L.A,46,4,4,8,-3,44,0,UFA,1000000
8475807,25,SWE,90,Nordstrom,Joakim,LW/C,CAR,82,7,5,12,-12,17,2,RFA,1250000
8477931,25,CZE,,Nosek,Tomas,LW/C,DET,11,1,0,1,-1,2,0,RFA,575000
8476454,24,CAN,1,Nugent-Hopkins,Ryan,C,EDM,82,18,25,43,-10,29,4,UFA,6000000
8477498,22,CAN,7,Nurse,Darnell,D,EDM,44,5,6,11,0,33,0,RFA,832500
8478906,23,FIN,189,Nutivaara,Markus,D,CBJ,66,2,5,7,7,6,0,RFA,792500
8479423,19,CAN,8,Nylander,Alex,RW/LW,BUF,4,0,1,1,-2,0,0,RFA,925000
8477939,21,SWE,8,Nylander,William,C/RW,TOR,81,22,39,61,-3,32,2,RFA,925000
8474679,28,SWE,121,Nyquist,Gustav,RW/C/LW,DET,76,12,36,48,0,18,2,UFA,4250000
8477070,23,CAN,,O'Brien,Liam,C/LW,WSH,1,0,0,0,0,0,0,RFA,630000
8476303,24,USA,151,O'Gara,Rob,D,BOS,3,0,0,0,1,0,0,RFA,925000
8476982,23,USA,138,O'Regan,Daniel,C/LW,S.J,3,1,0,1,-2,0,0,RFA,792500
8471811,31,CAN,150,O'Reilly,Cal,C,BUF,11,0,1,1,-6,0,0,UFA,700000
8475158,26,CAN,33,O'Reilly,Ryan,C/LW/RW,BUF,72,20,35,55,-1,10,3,UFA,11000000
8469665,36,SWE,221,Oduya,Johnny,D,CHI/DAL,52,2,7,9,-4,18,0,UFA,3750000
8477851,25,USA,,Oesterle,Jordan,D,EDM,2,0,0,0,-1,0,0,UFA,585000
8473449,29,USA,7,Okposo,Kyle,RW,BUF,65,19,26,45,-7,24,2,UFA,8000000
8476467,25,CAN,14,Oleksiak,Jamie,D,DAL,41,5,2,7,-4,37,1,RFA,918750
8476162,31,USA,,Oleksy,Steve,D,PIT,11,0,1,1,2,24,0,UFA,575000
8477467,23,SWE,46,Olofsson,Gustav,D,MIN,13,0,3,3,-1,2,0,RFA,925000
8475200,26,RUS,55,Orlov,Dmitry,D,WSH,82,6,27,33,30,51,0,RFA,2570000
8468498,37,USA,18,Orpik,Brooks,D,WSH,79,0,14,14,32,48,0,UFA,5500000
8471698,31,USA,24,Oshie,T.J.,RW/C,WSH,68,33,23,56,28,36,4,UFA,4500000
8468505,35,CAN,25,Ott,Steve,C/LW,DET/MTL,53,3,4,7,-8,80,0,UFA,800000
8476443,24,FRA,48,Ouellet,Xavier,D,DET,66,3,9,12,2,51,0,RFA,715000
8471214,32,RUS,1,Ovechkin,Alex,LW/RW,WSH,82,33,36,69,6,50,7,UFA,10000000
8475175,26,SWE,10,Paajarvi,Magnus,LW,STL,32,8,5,13,9,6,3,RFA,700000
8474157,29,USA,22,Pacioretty,Max,LW,MTL,81,35,32,67,15,38,7,UFA,5000000
8476419,25,CAN,96,Pageau,Jean-Gabriel,C,OTT,82,12,21,33,13,24,2,RFA,1100000
8476336,26,FIN,184,Pakarinen,Iiro,RW,EDM,14,2,2,4,2,2,1,RFA,725000
8476292,26,CZE,208,Palat,Ondrej,LW,T.B,75,17,35,52,8,39,3,RFA,4000000
8475151,26,USA,26,Palmieri,Kyle,RW/C/LW,N.J,80,26,27,53,2,46,3,UFA,4500000
8478550,26,RUS,,Panarin,Artemi,LW/C,CHI,82,31,43,74,18,21,5,UFA,925000
8475209,26,SVK,52,Panik,Richard,RW/LW,CHI,82,22,22,44,14,58,5,RFA,875000
8476975,24,CAN,101,Paquette,Cedric,C/LW,T.B,58,4,6,10,-6,80,0,RFA,800000
8476892,24,CAN,86,Parayko,Colton,D,STL,81,4,31,35,7,32,2,RFA,925000
8471385,33,CAN,173,Pardy,Adam,D,NSH,4,0,0,0,-1,6,0,UFA,575000
8469707,34,CAN,264,Parenteau,PA,RW,N.J/NSH,67,13,15,28,-18,35,2,UFA,1250000
8470610,33,USA,17,Parise,Zach,LW,MIN,69,19,23,42,-3,30,4,UFA,9000000
8477956,21,CZE,25,Pastrnak,David,RW/LW,BOS,75,34,36,70,11,34,6,RFA,925000
8474688,27,USA,128,Pateryn,Greg,D,DAL/MTL,36,1,8,9,-1,10,0,UFA,750000
8477426,22,CAN,101,Paul,Nick,LW/C,OTT,1,0,0,0,-2,0,0,RFA,692500
8470794,33,USA,205,Pavelski,Joe,C/RW,S.J,81,29,39,68,11,34,7,UFA,6000000
8476871,25,CAN,30,Pearson,Tanner,LW,L.A,80,24,20,44,5,13,5,RFA,1550000
8476285,24,CAN,201,Peca,Matthew,C,T.B,10,1,1,2,-3,2,0,RFA,925000
8476917,23,CAN,65,Pelech,Adam,D,NYI,44,3,7,10,-5,6,0,RFA,925000
8477943,21,GBR,12,Perlini,Brendan,LW,ARI,57,14,7,21,-4,20,2,RFA,925000
8473618,29,CAN,177,Perreault,Mathieu,C/LW,WPG,65,13,32,45,-11,30,3,UFA,3000000
8474102,29,CAN,26,Perron,David,LW/RW,STL,82,18,28,46,-2,54,3,UFA,3750000
8470621,32,CAN,28,Perry,Corey,RW,ANA,82,19,34,53,2,76,3,UFA,10000000
8477488,23,USA,66,Pesce,Brett,D,CAR,82,2,18,20,23,20,0,RFA,792500
8477464,22,CAN,43,Petan,Nic,LW/C,WPG,54,1,12,13,-13,12,0,RFA,750000
8475755,25,CAN,36,Petrovic,Alex,D,FLA,49,1,13,14,-1,79,0,RFA,1200000
8473507,30,USA,45,Petry,Jeff,D,MTL,80,8,20,28,3,22,1,UFA,7000000
8470602,32,CAN,9,Phaneuf,Dion,D,OTT,81,9,21,30,-6,100,2,UFA,7500000
8476370,24,USA,129,Pietila,Blake,LW/C,N.J,10,0,1,1,-5,4,0,RFA,675000
8474565,27,CAN,4,Pietrangelo,Alex,D,STL,80,14,34,48,3,24,4,UFA,7000000
8475204,26,CAN,59,Pirri,Brandon,RW/LW/C,NYR,60,8,10,18,-8,25,3,RFA,1100000
8475752,26,USA,31,Pitlick,Tyler,RW/C,EDM,31,8,3,11,0,6,1,UFA,725000
8469521,35,CZE,71,Plekanec,Tomas,C,MTL,78,10,18,28,10,24,3,UFA,7000000
8478010,21,CAN,79,Point,Brayden,C,T.B,68,18,22,40,4,14,2,RFA,667500
8471392,31,CZE,180,Polak,Roman,D,TOR,75,4,7,11,10,65,1,UFA,2250000
8469506,35,USA,55,Pominville,Jason,RW,MIN,78,13,34,47,2,4,2,UFA,6250000
8471331,31,USA,119,Porter,Kevin,C,PIT,2,0,0,0,-1,0,0,UFA,575000
8474074,28,CAN,205,Postma,Paul,D,WPG,65,1,13,14,3,15,0,UFA,925000
8479249,23,USA,,Poturalski,Andrew,C,CAR,2,0,0,0,-3,0,0,RFA,792500
8471678,31,CAN,4,Pouliot,Benoit,LW,EDM,67,8,6,14,-5,34,1,UFA,4000000
8476884,23,CAN,8,Pouliot,Derrick,D,PIT,11,0,0,0,-4,4,0,RFA,832500
8476386,25,USA,61,Prince,Shane,LW/C,NYI,50,5,13,18,-9,18,2,RFA,800000
8475613,31,USA,,Prosser,Nate,D,MIN,39,2,5,7,0,12,0,UFA,650000
8474774,27,CAN,154,Prout,Dalton,D,CBJ/N.J,29,0,6,6,-1,44,0,UFA,1250000
8478500,20,RUS,7,Provorov,Ivan,D,PHI,82,6,24,30,-7,34,1,RFA,925000
8476477,24,CAN,24,Puempel,Matt,LW,NYR/OTT,40,6,3,9,-11,11,1,RFA,900000
8479344,19,FIN,4,Puljujarvi,Jesse,RW,EDM,28,1,7,8,5,10,0,RFA,925000
8475800,25,FIN,111,Pulkkinen,Teemu,LW,ARI/MIN,13,2,0,2,-2,6,0,RFA,812500
8477506,23,CAN,15,Pulock,Ryan,D,NYI,1,0,0,0,1,0,0,RFA,832500
8473962,32,CAN,,Purcell,Teddy,LW/RW,L.A,12,0,2,2,0,0,0,UFA,1600000
8471768,30,CAN,107,Pyatt,Tom,LW/C,OTT,82,9,14,23,9,16,1,UFA,800000
8475796,25,CAN,23,Pysyk,Mark,D,FLA,82,4,13,17,0,10,0,RFA,1250000
8477961,21,CAN,30,Quenneville,John,C,N.J,12,1,3,4,1,2,0,RFA,842500
8470724,32,CAN,132,Quincey,Kyle,D,CBJ/N.J,73,6,9,15,4,51,0,UFA,1250000
8476409,24,CAN,166,Quine,Alan,C,NYI,61,5,13,18,-2,8,1,RFA,575000
8471228,31,RUS,15,Radulov,Alex,RW,MTL,76,18,36,54,10,62,2,UFA,5750000
8477290,29,AUT,,Raffl,Michael,LW/C,PHI,52,8,3,11,-7,20,3,UFA,2350000
8476483,24,SWE,30,Rakell,Rickard,C/RW,ANA,71,33,18,51,10,12,10,UFA,3800000
8478420,21,FIN,10,Rantanen,Mikko,RW,COL,75,20,18,38,-25,22,2,RFA,925000
8476437,24,SWE,42,Rask,Victor,C,CAR,82,16,29,45,-10,16,3,UFA,4000000
8477929,27,SWE,,Rasmussen,Dennis,C,CHI,68,4,4,8,-4,12,0,RFA,575000
8476427,24,CAN,32,Rattie,Ty,RW,CAR/STL,9,0,2,2,-2,0,0,RFA,650000
8476415,25,USA,91,Rau,Kyle,C,FLA,24,2,1,3,-3,4,0,RFA,925000
8471664,32,CAN,51,Raymond,Mason,LW,ANA,4,0,0,0,-2,0,0,,
8476177,31,CAN,,Read,Matt,RW/LW,PHI,63,10,9,19,3,8,2,UFA,4000000
8471817,30,CAN,156,Reaves,Ryan,RW,STL,80,7,6,13,4,104,1,UFA,1125000
8474743,29,USA,184,Redmond,Zach,D,MTL,16,0,5,5,6,2,0,UFA,575000
8476422,24,USA,98,Reilly,Mike,D,MIN,17,1,0,1,1,2,0,RFA,925000
8477933,22,CAN,2,Reinhart,Sam,C,BUF,79,17,30,47,-11,8,3,RFA,925000
8477916,25,HRV,,Rendulic,Borna,RW/C,VAN,1,0,0,0,0,0,0,UFA,575000
8479252,23,CAN,,Renouf,Dan,D,DET,1,0,0,0,0,0,0,RFA,692500
8467371,37,CAN,45,Ribeiro,Mike,C,NSH,46,4,21,25,-5,14,0,UFA,3500000
8476911,24,CAN,71,Richard,Tanner,C,T.B,3,0,0,0,-2,2,0,RFA,575000
8470755,32,CAN,163,Richardson,Brad,RW/C,ARI,16,5,4,9,-1,15,0,UFA,2250000
8476356,24,DEU,114,Rieder,Tobias,RW/C,ARI,80,16,18,34,-8,6,1,RFA,2000000
8476853,23,CAN,5,Rielly,Morgan,D,TOR,76,6,21,27,-20,21,1,UFA,5000000
8477499,23,FIN,8,Ristolainen,Rasmus,D,BUF,79,6,39,45,-9,58,2,UFA,5400000
8476439,24,CAN,44,Ritchie,Brett,RW,DAL,78,16,8,24,11,38,2,RFA,875000
8477941,22,CAN,10,Ritchie,Nick,LW,ANA,77,14,14,28,4,62,3,RFA,925000
8477210,26,USA,,Robinson,Buddy,RW,OTT,4,0,0,0,0,2,0,UFA,750000
8475210,27,SWE,53,Rodin,Anton,RW,VAN,3,0,1,1,1,0,0,RFA,950000
8478542,24,CAN,,Rodrigues,Evan,LW/C,BUF,30,4,2,6,-7,4,0,RFA,842500
8479291,24,USA,,Rooney,Kevin,C,N.J,4,0,0,0,-3,4,0,RFA,625000
8478458,20,USA,25,Roslovic,Jack,C,WPG,1,0,0,0,-1,0,0,,
8474849,28,FRA,,Roussel,Antoine,LW,DAL,60,12,15,27,1,115,3,UFA,2200000
8477240,28,CAN,,Rowney,Carter,RW/C,PIT,27,3,4,7,2,4,1,UFA,575000
8465058,39,CZE,105,Rozsival,Michal,D,CHI,22,1,2,3,-3,14,1,UFA,600000
8477244,27,USA,,Ruhwedel,Chad,D,PIT,34,2,8,10,9,8,0,UFA,575000
8471729,30,CAN,67,Russell,Kris,D,EDM,68,1,12,13,5,23,1,UFA,3100000
8476418,24,USA,95,Russo,Robbie,D,DET,19,0,0,0,2,2,0,RFA,692500
8475810,25,USA,80,Rust,Bryan,RW,PIT,57,15,13,28,4,8,1,RFA,620000
8471676,30,USA,2,Ryan,Bobby,RW/LW,OTT,62,13,12,25,-3,24,0,UFA,7000000
8478585,31,USA,,Ryan,Derek,C,CAR,67,11,18,29,-8,22,3,UFA,600000
8476438,25,USA,43,Saad,Brandon,LW/RW,CBJ,82,24,29,53,23,8,4,UFA,5750000
8476447,24,FIN,52,Salomaki,Miikka,RW,NSH,5,0,0,0,-1,2,0,RFA,575000
8477482,23,USA,61,Sanford,Zach,LW,STL/WSH,39,4,4,8,2,10,2,RFA,875000
8477463,22,USA,42,Santini,Steven,D,N.J,38,2,5,7,-6,14,0,RFA,925000
8475233,27,CAN,94,Savard,David,D,CBJ,74,6,17,23,33,44,0,UFA,3500000
8474579,27,CHE,19,Sbisa,Luca,D,VAN,82,2,11,13,-1,40,1,UFA,3600000
8474618,27,CAN,55,Scandella,Marco,D,MIN,71,4,9,13,-2,25,0,UFA,3750000
8474098,28,CAN,112,Sceviour,Colton,C/RW,FLA,80,9,15,24,-16,25,1,UFA,950000
8477213,27,USA,,Schaller,Tim,C,BOS,59,7,7,14,-6,23,2,RFA,600000
8476460,24,CAN,7,Scheifele,Mark,C,WPG,79,32,50,82,18,38,5,UFA,5000000
8475170,26,CAN,5,Schenn,Brayden,C/LW,PHI,79,25,30,55,-13,38,7,UFA,6000000
8474568,28,CAN,5,Schenn,Luke,D,ARI,78,1,7,8,-9,85,0,UFA,1000000
8477957,22,RUS,26,Scherbak,Nikita,RW,MTL,3,1,0,1,1,0,0,RFA,925000
8473673,30,CAN,,Schlemko,David,D,S.J,62,2,16,18,4,14,1,UFA,2500000
8476877,24,USA,25,Schmaltz,Jordan,D,STL,9,0,2,2,0,4,0,RFA,925000
8477951,21,USA,20,Schmaltz,Nick,C/LW,CHI,61,6,22,28,10,6,0,RFA,925000
8477220,26,USA,,Schmidt,Nate,D,WSH,60,3,14,17,22,16,0,RFA,875000
8476766,27,USA,,Schneider,Cole,LW/RW,BUF,4,0,1,1,2,0,0,UFA,600000
8475147,27,USA,22,Schroeder,Jordan,C/RW,MIN,37,6,7,13,5,0,0,RFA,650000
8474602,27,CAN,43,Schultz,Justin,D,PIT,78,12,39,51,27,34,1,RFA,1400000
8468513,35,CAN,33,Schultz,Nick,D,PHI,28,0,4,4,1,10,0,UFA,2250000
8475768,25,CAN,14,Schwartz,Jaden,LW/C,STL,78,19,36,55,14,18,4,UFA,5250000
8470607,32,CAN,14,Seabrook,Brent,D,CHI,79,3,36,39,5,26,0,UFA,9000000
8467875,37,SWE,2,Sedin,Daniel,LW,VAN,82,15,29,44,-16,32,3,UFA,7000000
8467876,37,SWE,3,Sedin,Henrik,C,VAN,82,15,35,50,-27,28,4,UFA,7000000
8476310,24,CZE,158,Sedlak,Lukas,C/LW,CBJ,62,7,6,13,10,25,0,RFA,600000
8475794,25,CAN,2,Seguin,Tyler,C/RW,DAL,82,26,46,72,-15,22,4,UFA,6000000
8469619,36,DEU,172,Seidenberg,Dennis,D,NYI,73,5,17,22,25,32,0,UFA,1000000
8471284,31,SVK,71,Sekera,Andrej,D,EDM,80,8,27,35,14,18,1,UFA,6500000
8479410,19,RUS,9,Sergachev,Mikhail,D,MTL,4,0,0,0,1,0,0,RFA,925000
8473542,30,USA,85,Sestito,Tom,LW,PIT,13,0,2,2,0,48,0,UFA,575000
8471682,30,CAN,8,Setoguchi,Devin,RW,L.A,45,4,8,12,-5,14,0,UFA,575000
8476923,23,CAN,60,Severson,Damon,D,N.J,80,3,28,31,-31,58,1,RFA,600000
8475958,25,CAN,,Sgarbossa,Michael,C,ANA/FLA,38,2,7,9,-5,9,0,RFA,600000
8469544,36,CAN,95,Sharp,Patrick,LW/RW/C,DAL,48,8,10,18,-22,31,0,UFA,5000000
8474031,28,USA,14,Shattenkirk,Kevin,D,STL/WSH,80,13,43,56,-7,47,2,UFA,5200000
8476381,26,CAN,139,Shaw,Andrew,C/LW/RW,MTL,68,12,17,29,4,110,1,UFA,5500000
8476400,25,CAN,76,Shaw,Logan,C/RW,ANA,55,3,7,10,3,10,1,RFA,660000
8475772,26,CAN,21,Sheahan,Riley,C,DET,80,2,11,13,-29,14,0,RFA,2075000
8477839,25,USA,,Sheary,Conor,LW,PIT,61,23,30,53,24,22,6,RFA,667500
8477445,23,CAN,24,Shinkaruk,Hunter,C/LW,CGY,7,0,1,1,-3,2,0,RFA,832500
8476913,23,CAN,61,Shore,Devin,C,DAL,82,13,20,33,-4,14,0,RFA,867500
8475213,26,USA,44,Shore,Drew,C,VAN,14,0,2,2,-3,4,0,RFA,600000
8476406,25,USA,82,Shore,Nick,C,L.A,70,6,11,17,-2,20,1,RFA,600000
8476464,24,CAN,11,Siemens,Duncan,D,COL,3,0,0,0,-2,2,0,RFA,874125
8475164,27,SWE,39,Silfverberg,Jakob,RW/LW,ANA,79,23,26,49,10,20,5,UFA,3000000
8474190,29,CAN,61,Simmonds,Wayne,RW/LW,PHI,82,31,23,54,-18,122,4,UFA,4300000
8478866,23,CZE,137,Simon,Dominik,C,PIT,2,0,1,1,-1,0,0,RFA,667500
8476416,24,CAN,92,Simpson,Dillon,D,EDM,3,0,0,0,0,2,0,RFA,925000
8476925,24,CAN,50,Sissons,Colton,C,NSH,58,8,2,10,11,12,1,RFA,575000
8471681,30,USA,7,Skille,Jack,RW,VAN,55,5,4,9,0,12,0,UFA,700000
8475784,25,CAN,7,Skinner,Jeff,LW/C/RW,CAR,79,37,26,63,-3,28,4,UFA,6000000
8476869,23,USA,28,Skjei,Brady,D,NYR,80,5,34,39,11,42,0,RFA,925000
8476958,23,USA,120,Slavin,Jaccob,D,CAR,82,5,29,34,23,12,0,RFA,742500
8477415,23,RUS,88,Slepyshev,Anton,LW,EDM,41,4,6,10,5,4,0,RFA,925000
8474727,29,USA,169,Smith,Ben,RW/C,COL/TOR,40,2,2,4,-7,4,0,UFA,675000
8474090,28,CAN,27,Smith,Brendan,D,DET/NYR,51,3,6,9,1,63,1,UFA,3250000
8480083,23,USA,,Smith,C.J.,LW/RW,BUF,2,0,1,1,-1,0,0,,
8475225,28,USA,98,Smith,Craig,RW/LW/C,NSH,78,12,17,29,7,30,1,UFA,4000000
8476966,23,CAN,104,Smith,Gemel,C,DAL,17,3,3,6,-1,21,0,RFA,670000
8475191,26,CAN,69,Smith,Reilly,RW/C/LW,FLA,80,15,22,37,-13,17,3,UFA,3500000
8473942,32,CAN,,Smith,Trevor,C/RW,NSH,1,0,0,0,0,0,0,UFA,575000
8474250,29,CAN,79,Smith,Zack,C,OTT,74,16,16,32,6,61,1,UFA,2350000
8475758,25,CAN,42,Smith-Pelly,Devante,RW/C/LW,N.J,53,4,5,9,-19,12,0,RFA,1250000
8471743,30,CZE,106,Sobotka,Vladimir,LW/C,STL,1,1,0,1,0,0,0,UFA,2725000
8471262,32,SWE,49,Soderberg,Carl,C/LW,COL,80,6,8,14,-26,22,0,UFA,4750000
8475834,25,SWE,106,Sorensen,Marcus,RW/LW,S.J,19,1,3,4,-1,4,1,,
8477466,23,DNK,45,Sorensen,Nick,RW,ANA,5,0,1,1,-1,2,0,RFA,925000
8478373,24,RUS,,Soshnikov,Nikita,RW,TOR,56,5,4,9,1,16,0,RFA,742500
8478480,20,CAN,67,Speers,Blake,C,N.J,3,0,0,0,0,0,0,RFA,667500
8469455,34,CAN,2,Spezza,Jason,C,DAL,68,15,35,50,-18,29,4,UFA,7500000
8475727,25,CAN,45,Spooner,Ryan,C/LW,BOS,78,12,28,39,-8,14,3,RFA,1100000
8476450,24,CAN,55,Sproul,Ryan,D,DET,27,1,6,7,-8,6,0,RFA,600000
8474716,28,CAN,156,Spurgeon,Jared,D,MIN,76,10,28,38,33,20,2,UFA,4250000
8470595,33,CAN,2,Staal,Eric,C,MIN,82,28,37,65,17,34,8,UFA,3500000
8473533,29,CAN,2,Staal,Jordan,C/LW,CAR,75,16,29,45,-1,38,3,UFA,6000000
8471686,30,CAN,12,Staal,Marc,D,NYR,72,3,7,10,9,34,0,UFA,6000000
8471226,32,USA,13,Stafford,Drew,RW/LW,BOS/WPG,58,8,13,21,6,24,3,UFA,4350000
8470162,34,CAN,57,Stajan,Matt,C,CGY,81,6,17,23,3,40,3,UFA,3000000
8473537,31,SWE,161,Stalberg,Viktor,LW/RW,CAR/OTT,75,11,5,16,-9,41,2,UFA,1500000
8474564,27,CAN,1,Stamkos,Steven,C,T.B,17,9,11,20,3,14,1,UFA,9500000
8471669,32,USA,44,Stastny,Paul,C,STL,66,18,22,40,4,36,5,UFA,7000000
8479442,23,CAN,,Stecher,Troy,D,VAN,71,3,21,24,-16,25,0,RFA,925000
8470257,33,SWE,24,Steen,Alex,LW/C,STL,76,16,35,51,-2,53,2,UFA,6500000
8470740,34,USA,148,Stempniak,Lee,RW,CAR,82,16,24,40,2,32,2,UFA,2500000
8474613,27,USA,51,Stepan,Derek,C,NYR,81,17,38,55,19,16,2,UFA,8000000
8476905,23,CAN,77,Stephenson,Chandler,C,WSH,4,0,0,0,0,0,0,RFA,842500
8473485,30,CAN,18,Stewart,Chris,RW/LW,MIN,79,13,8,21,3,94,0,UFA,1200000
8476798,30,CAN,,Stollery,Karl,D,N.J,11,0,3,3,-5,13,0,UFA,575000
8475913,25,CAN,178,Stone,Mark,RW,OTT,71,22,32,54,12,25,5,RFA,3750000
8474628,27,CAN,69,Stone,Michael,D,ARI/CGY,64,3,12,15,0,32,0,UFA,4000000
8470886,32,CAN,79,Stoner,Clayton,D,ANA,14,1,2,3,0,28,0,UFA,3250000
8473565,29,USA,65,Strait,Brian,D,WPG,5,0,2,2,-1,0,0,UFA,600000
8471873,31,SWE,216,Stralman,Anton,D,T.B,73,5,17,22,1,20,0,UFA,4500000
8476043,30,CAN,,Street,Ben,C,DET,6,0,1,1,1,0,0,UFA,600000
8468309,40,CHE,262,Streit,Mark,D,PHI/PIT,68,6,21,27,-12,28,2,UFA,4000000
8478440,20,CAN,3,Strome,Dylan,C,ARI,7,0,1,1,-5,0,0,RFA,925000
8476458,24,CAN,5,Strome,Ryan,RW/C,NYI,69,13,17,30,-8,40,2,RFA,2000000
8470614,33,USA,21,Stuart,Mark,D,WPG,42,2,2,4,4,27,1,UFA,2700000
8474056,28,CAN,43,Subban,P.K.,D,NSH,66,10,30,40,-8,44,2,UFA,11000000
8476897,23,SWE,81,Sundqvist,Oskar,C,PIT,10,0,0,0,-4,2,0,RFA,792500
8477205,27,CZE,,Sustr,Andrej,D,T.B,80,3,11,14,-10,43,1,RFA,1600000
8470600,32,USA,7,Suter,Ryan,D,MIN,82,9,31,40,34,36,1,UFA,9000000
8474091,28,CAN,11,Sutter,Brandon,C,VAN,81,17,17,34,-20,12,1,UFA,4250000
8478431,21,RUS,19,Svechnikov,Evgeny,RW/LW,DET,2,0,0,0,0,0,0,RFA,925000
8479293,26,CAN,,Tanev,Brandon,LW/C/RW,WPG,51,2,2,4,-6,26,1,RFA,874125
8475690,28,CAN,,Tanev,Chris,D,VAN,53,2,8,10,3,14,1,UFA,3500000
8475765,26,RUS,16,Tarasenko,Vladimir,RW,STL,82,39,36,75,-1,12,8,UFA,8000000
8475193,27,SVK,60,Tatar,Tomas,LW/C/RW,DET,82,25,21,46,-8,26,5,RFA,2750000
8475166,27,CAN,1,Tavares,John,C,NYI,77,28,38,66,4,38,3,UFA,6000000
8476807,27,USA,,Tennyson,Matt,D,CAR,45,0,6,6,-13,6,0,UFA,675000
